k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
309,97.75,98.47,99.62,0.49,0,0,0,0
310,97.5,98.34,99.5,0.49,0,0,0,0
311,97.37,98.17,99.25,0.47,0,0,0,0
312,97.25,98.05,99.12,0.46,0,0,0,0
313,97.12,97.89,99,0.49,0,0,0,0
314,97,97.73,98.87,0.5,0,0,0,0
315,96.75,97.59,98.62,0.5,0,0,0,0
316,96.62,97.41,98.37,0.48,0,0,0,0
317,96.5,97.24,98.25,0.48,0,0,0,0
318,96.25,97.11,98.12,0.48,0,0,0,0
319,96.12,96.96,97.87,0.48,0,0,0,0
320,96,96.82,97.75,0.5,0,0,0,0
321,95.87,96.66,97.62,0.52,0,0,0,0
322,95.75,96.5,97.37,0.49,0,0,0,0
323,95.5,96.34,97.25,0.51,0,0,0,0
324,95.37,96.16,97,0.5,0,0,0,0
325,95.25,96.02,97,0.51,0,0,0,0
326,95,95.86,96.75,0.49,0,0,0,0
327,95,95.71,96.62,0.49,0,0,0,0
328,94.87,95.56,96.5,0.5,0,0,0,0
329,94.62,95.37,96.37,0.51,0,0,0,0
330,94.5,95.24,96.12,0.5,0,0,0,0
331,94.25,95.09,96,0.52,0,0,0,0
332,94,94.91,95.87,0.53,0,0,0,0
333,94,94.72,95.75,0.52,0,0,0,0
334,93.75,94.58,95.62,0.51,0,0,0,0
335,93.62,94.44,95.37,0.48,0,0,0,0
336,93.5,94.28,95.25,0.49,0,0,0,0
337,93.37,94.12,95.12,0.52,0,0,0,0
338,93.25,93.98,95,0.53,0,0,0,0
339,93.12,93.84,94.75,0.52,0,0,0,0
340,93,93.67,94.75,0.52,0,0,0,0
341,92.87,93.52,94.75,0.55,0,0,0,0
342,92.62,93.37,94.5,0.54,0,0,0,0
343,92.5,93.21,94.25,0.52,0,0,0,0
344,92.37,93.07,94.12,0.52,0,0,0,0
345,92.12,92.91,94,0.53,0,0,0,0
346,92,92.74,93.75,0.52,0,0,0,0
347,91.87,92.6,93.62,0.51,0,0,0,0
348,91.75,92.41,93.5,0.51,0,0,0,0
349,91.5,92.27,93.37,0.53,0,0,0,0
350,91.37,92.12,93.12,0.53,0,0,0,0
351,91.25,91.97,92.87,0.5,0,0,0,0
352,91.12,91.82,92.75,0.51,0,0,0,0
353,91,91.68,92.62,0.51,0,0,0,0
354,90.87,91.52,92.5,0.53,0,0,0,0
355,90.62,91.37,92.37,0.51,0,0,0,0
356,90.5,91.21,92.25,0.52,0,0,0,0
357,90.37,91.05,92.12,0.55,0,0,0,0
358,90.12,90.91,92,0.56,0,0,0,0
359,90,90.76,91.87,0.55,0,0,0,0
360,89.87,90.6,91.62,0.55,0,0,0,0
361,89.75,90.47,91.5,0.55,0,0,0,0
362,89.5,90.31,91.37,0.57,0,0,0,0
363,89.37,90.16,91.25,0.54,0,0,0,0
364,89.25,89.99,91.12,0.55,0,0,0,0
365,89,89.82,91,0.59,0,0,0,0
366,89,89.68,90.87,0.6,0,0,0,0
367,88.87,89.56,90.87,0.61,0,0,0,0
368,88.75,89.42,90.87,0.62,0,0,0,0
369,88.5,89.29,90.75,0.64,0,0,0,0
370,88.37,89.12,90.37,0.6,0,0,0,0
371,88.12,88.96,90.25,0.59,0,0,0,0
372,88,88.8,90.12,0.61,0,0,0,0
373,87.87,88.62,90,0.61,0,0,0,0
374,87.75,88.49,89.87,0.6,0,0,0,0
375,87.5,88.32,89.75,0.6,0,0,0,0
376,87.37,88.17,89.5,0.59,0,0,0,0
377,87.12,88.02,89.37,0.61,0,0,0,0
378,87,87.86,89.12,0.59,0,0,0,0
379,86.75,87.7,89,0.59,0,0,0,0
380,86.62,87.53,88.87,0.61,0,0,0,0
381,86.5,87.39,88.75,0.62,0,0,0,0
382,86.37,87.23,88.5,0.61,0,0,0,0
383,86.12,87.06,88.37,0.6,0,0,0,0
384,86,86.92,88.12,0.58,0,0,0,0
385,85.75,86.76,88,0.61,0,0,0,0
386,85.62,86.61,87.87,0.61,0,0,0,0
387,85.37,86.47,87.75,0.61,0,0,0,0
388,85.25,86.3,87.62,0.62,0,0,0,0
389,85.12,86.13,87.5,0.64,0,0,0,0
390,85,85.98,87.37,0.63,0,0,0,0
391,84.87,85.82,87.25,0.63,0,0,0,0
392,84.75,85.67,87,0.62,0,0,0,0
393,84.5,85.52,86.87,0.64,0,0,0,0
394,84.37,85.36,86.75,0.63,0,0,0,0
395,84.25,85.21,86.62,0.62,0,0,0,0
396,84.12,85.05,86.5,0.65,0,0,0,0
397,84,84.89,86.25,0.65,0,0,0,0
398,83.87,84.75,86.12,0.66,0,0,0,0
399,83.62,84.62,86,0.64,0,0,0,0
400,83.5,84.46,85.75,0.64,0,0,0,0
401,83.25,84.32,85.62,0.65,0,0,0,0
402,83.12,84.16,85.5,0.65,0,0,0,0
403,82.87,84.01,85.37,0.67,0,0,0,0
404,82.75,83.86,85.25,0.68,0,0,0,0
405,82.62,83.69,85.12,0.65,0,0,0,0
406,82.5,83.53,84.87,0.66,0,0,0,0
407,82.25,83.38,84.75,0.65,0,0,0,0
408,82.12,83.23,84.5,0.64,0,0,0,0
409,81.87,83.07,84.37,0.65,0,0,0,0
410,81.75,82.93,84.25,0.64,0,0,0,0
411,81.5,82.78,84.12,0.65,0,0,0,0
412,81.37,82.64,84,0.66,0,0,0,0
413,81.25,82.47,83.87,0.65,0,0,0,0
414,81.12,82.34,83.62,0.67,0,0,0,0
415,81,82.19,83.5,0.65,0,0,0,0
416,80.87,82.02,83.25,0.64,0,0,0,0
417,80.62,81.88,83.12,0.65,0,0,0,0
418,80.5,81.72,83,0.65,0,0,0,0
419,80.25,81.56,82.87,0.67,0,0,0,0
420,80.12,81.42,82.75,0.67,0,0,0,0
421,80,81.26,82.62,0.68,0,0,0,0
422,80,81.11,82.37,0.68,0,0,0,0
423,79.87,80.94,82.25,0.67,0,0,0,0
424,79.75,80.78,82,0.64,0,0,0,0
425,79.62,80.66,82,0.67,0,0,0,0
426,79.5,80.49,81.75,0.64,0,0,0,0
427,79.37,80.34,81.62,0.65,0,0,0,0
428,79.12,80.19,81.5,0.67,0,0,0,0
429,79,80.02,81.37,0.67,0,0,0,0
430,78.87,79.86,81.25,0.68,0,0,0,0
431,78.75,79.71,81.12,0.67,0,0,0,0
432,78.62,79.56,81,0.67,0,0,0,0
433,78.5,79.41,80.75,0.65,0,0,0,0
434,78.37,79.24,80.62,0.62,0,0,0,0
435,78.25,79.1,80.37,0.61,0,0,0,0
436,78,78.93,80.25,0.61,0,0,0,0
437,77.87,78.76,80.12,0.63,0,0,0,0
438,77.62,78.61,80,0.64,0,0,0,0
439,77.5,78.45,79.75,0.64,0,0,0,0
440,77.37,78.3,79.62,0.64,0,0,0,0
441,77.25,78.15,79.5,0.64,0,0,0,0
442,77,78,79.37,0.61,0,0,0,0
443,76.87,77.84,79.25,0.63,0,0,0,0
444,76.75,77.69,79.12,0.62,0,0,0,0
445,76.62,77.51,79,0.64,0,0,0,0
446,76.25,77.34,78.75,0.66,0,0,0,0
