k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
296,0,0.59,1,0.39,0,0.19,0.58,0.22
297,0,0.59,1,0.39,0,0.19,0.58,0.22
298,0,0.59,1,0.39,0,0.19,0.58,0.22
299,0,0.59,1,0.39,0,0.19,0.58,0.22
300,0,0.59,1,0.39,0,0.19,0.58,0.22
301,0,0.59,1,0.39,0,0.19,0.58,0.22
302,0,0.59,1,0.39,0,0.19,0.58,0.22
303,0,0.59,1,0.39,0,0.19,0.58,0.22
304,0,0.59,1,0.39,0,0.19,0.58,0.22
305,0,0.59,1,0.39,0,0.19,0.58,0.22
306,0,0.59,1,0.39,0,0.19,0.58,0.22
307,0,0.59,1,0.39,0,0.19,0.58,0.22
308,0,0.59,1,0.39,0,0.19,0.58,0.22
309,0,0.58,1,0.38,0,0.19,0.58,0.22
310,0,0.58,1,0.38,0,0.19,0.58,0.22
311,0,0.57,1,0.38,0,0.19,0.58,0.22
312,0,0.57,1,0.37,0,0.19,0.58,0.22
313,0,0.57,1,0.37,0,0.19,0.58,0.22
314,0,0.57,1,0.37,0,0.19,0.58,0.22
315,0,0.57,1,0.37,0,0.19,0.58,0.22
316,0,0.57,1,0.37,0,0.19,0.58,0.22
317,0,0.57,1,0.37,0,0.19,0.58,0.22
318,0,0.57,1,0.37,0,0.19,0.58,0.22
319,0,0.57,1,0.37,0,0.19,0.58,0.22
320,0,0.56,1,0.37,0,0.19,0.58,0.22
321,0,0.56,1,0.37,0,0.19,0.58,0.22
322,0,0.55,1,0.37,0,0.19,0.58,0.22
323,0,0.55,1,0.37,0,0.18,0.58,0.23
324,0,0.55,1,0.37,0,0.19,0.58,0.22
325,0,0.55,1,0.37,0,0.18,0.58,0.23
326,0,0.55,1,0.37,0,0.18,0.58,0.23
327,0,0.55,1,0.37,0,0.18,0.58,0.23
328,0,0.55,1,0.37,0,0.18,0.58,0.23
329,0,0.55,1,0.37,0,0.18,0.58,0.23
330,0,0.55,1,0.37,0,0.18,0.58,0.23
331,0,0.55,1,0.37,0,0.18,0.58,0.23
332,0,0.55,1,0.37,0,0.18,0.58,0.23
333,0,0.55,1,0.37,0,0.18,0.58,0.23
334,0,0.55,1,0.37,0,0.18,0.58,0.23
335,0,0.55,1,0.37,0,0.18,0.58,0.23
336,0,0.55,1,0.37,0,0.18,0.58,0.23
337,0,0.55,1,0.37,0,0.18,0.58,0.23
338,0,0.55,1,0.37,0,0.18,0.58,0.23
339,0,0.55,1,0.37,0,0.18,0.58,0.23
340,0,0.55,1,0.37,0,0.18,0.58,0.23
341,0,0.55,1,0.37,0,0.18,0.58,0.23
342,0,0.55,1,0.37,0,0.18,0.58,0.23
343,0,0.55,1,0.37,0,0.18,0.58,0.23
344,0,0.55,1,0.37,0,0.18,0.58,0.23
345,0,0.55,1,0.37,0,0.18,0.58,0.23
346,0,0.55,1,0.37,0,0.18,0.58,0.23
347,0,0.55,1,0.37,0,0.18,0.58,0.23
348,0,0.55,1,0.37,0,0.18,0.58,0.23
349,0,0.55,1,0.37,0,0.18,0.58,0.23
350,0,0.55,1,0.37,0,0.18,0.58,0.23
351,0,0.55,1,0.37,0,0.18,0.58,0.23
352,0,0.55,1,0.37,0,0.18,0.58,0.23
353,0,0.55,1,0.37,0,0.18,0.58,0.23
354,0,0.55,1,0.37,0,0.18,0.58,0.23
355,0,0.55,1,0.37,0,0.18,0.58,0.23
356,0,0.55,1,0.37,0,0.18,0.58,0.23
357,0,0.55,1,0.37,0,0.18,0.58,0.23
358,0,0.55,1,0.37,0,0.18,0.58,0.23
359,0,0.55,1,0.37,0,0.18,0.58,0.23
360,0,0.55,1,0.37,0,0.18,0.58,0.23
361,0,0.55,1,0.37,0,0.18,0.58,0.23
362,0,0.55,1,0.37,0,0.18,0.58,0.23
363,0,0.55,1,0.37,0,0.18,0.58,0.23
364,0,0.55,1,0.37,0,0.18,0.58,0.23
365,0,0.55,1,0.37,0,0.18,0.58,0.23
366,0,0.55,1,0.37,0,0.18,0.58,0.23
367,0,0.55,1,0.37,0,0.18,0.58,0.23
368,0,0.55,1,0.37,0,0.18,0.58,0.23
369,0,0.55,1,0.37,0,0.18,0.58,0.23
370,0,0.55,1,0.37,0,0.18,0.58,0.23
371,0,0.55,1,0.37,0,0.18,0.58,0.23
372,0,0.55,1,0.37,0,0.18,0.58,0.23
373,0,0.55,1,0.37,0,0.18,0.58,0.23
374,0,0.55,1,0.37,0,0.18,0.58,0.23
375,0,0.55,1,0.37,0,0.18,0.58,0.23
376,0,0.55,1,0.37,0,0.18,0.58,0.23
377,0,0.55,1,0.37,0,0.18,0.58,0.23
378,0,0.51,1,0.34,0,0.18,0.58,0.23
379,0,0.51,1,0.34,0,0.18,0.58,0.23
380,0,0.5,1,0.34,0,0.18,0.58,0.23
381,0,0.5,1,0.33,0,0.18,0.58,0.23
382,0,0.48,1,0.33,0,0.18,0.58,0.23
383,0,0.48,1,0.33,0,0.18,0.58,0.23
384,0,0.48,1,0.33,0,0.18,0.58,0.23
385,0,0.48,1,0.33,0,0.18,0.58,0.23
386,0,0.48,1,0.33,0,0.18,0.58,0.23
387,0,0.48,1,0.33,0,0.18,0.58,0.23
388,0,0.48,1,0.33,0,0.18,0.58,0.23
389,0,0.47,1,0.33,0,0.18,0.58,0.23
390,0,0.45,1,0.31,0,0.16,0.47,0.2
391,0,0.44,1,0.3,0,0.13,0.38,0.17
392,0,0.44,1,0.3,0,0.13,0.38,0.17
393,0,0.44,1,0.3,0,0.13,0.38,0.17
394,0,0.43,1,0.3,0,0.13,0.38,0.17
395,0,0.43,1,0.3,0,0.13,0.38,0.17
396,0,0.42,1,0.29,0,0.13,0.38,0.17
397,0,0.4,1,0.29,0,0.13,0.38,0.17
398,0,0.4,1,0.29,0,0.13,0.38,0.17
399,0,0.38,1,0.29,0,0.13,0.38,0.17
400,0,0.38,1,0.29,0,0.13,0.38,0.17
401,0,0.37,1,0.29,0,0.09,0.37,0.15
402,0,0.36,1,0.29,0,0.09,0.37,0.15
403,0,0.34,0.77,0.24,0,0.09,0.37,0.15
404,0,0.33,0.77,0.24,0,0.09,0.37,0.15
405,0,0.33,0.77,0.24,0,0.09,0.37,0.15
406,0,0.33,0.77,0.24,0,0.09,0.37,0.15
407,0,0.31,0.77,0.25,0,0.09,0.37,0.15
408,0,0.3,0.67,0.23,0,0.09,0.37,0.15
409,0,0.3,0.67,0.23,0,0.09,0.37,0.15
410,0,0.3,0.67,0.23,0,0.09,0.37,0.15
411,0,0.3,0.67,0.23,0,0.09,0.37,0.15
412,0,0.28,0.67,0.24,0,0.09,0.37,0.15
413,0,0.28,0.67,0.24,0,0.09,0.37,0.15
414,0,0.27,0.67,0.25,0,0.09,0.37,0.15
415,0,0.26,0.67,0.25,0,0.09,0.37,0.15
416,0,0.26,0.67,0.26,0,0.09,0.37,0.15
417,0,0.26,0.65,0.25,0,0.09,0.37,0.15
418,0,0.26,0.65,0.25,0,0.09,0.37,0.15
419,0,0.25,0.65,0.25,0,0.09,0.37,0.15
420,0,0.25,0.65,0.25,0,0.09,0.37,0.15
421,0,0.25,0.65,0.25,0,0.09,0.37,0.15
422,0,0.25,0.65,0.25,0,0.09,0.37,0.15
423,0,0.25,0.65,0.25,0,0.09,0.37,0.15
424,0,0.25,0.62,0.25,0,0.09,0.37,0.15
425,0,0.24,0.62,0.24,0,0.06,0.37,0.13
426,0,0.23,0.6,0.23,0,0.06,0.37,0.13
427,0,0.23,0.6,0.23,0,0.06,0.37,0.13
428,0,0.23,0.6,0.23,0,0.06,0.37,0.13
429,0,0.22,0.6,0.23,0,0.06,0.37,0.13
430,0,0.21,0.6,0.23,0,0.06,0.37,0.13
431,0,0.2,0.6,0.22,0,0.06,0.37,0.13
432,0,0.2,0.6,0.22,0,0.06,0.37,0.13
433,0,0.2,0.6,0.22,0,0.06,0.37,0.13
434,0,0.18,0.59,0.2,0,0.04,0.37,0.11
435,0,0.17,0.59,0.2,0,0.04,0.37,0.11
436,0,0.17,0.59,0.2,0,0.04,0.37,0.11
437,0,0.16,0.59,0.2,0,0.04,0.37,0.11
438,0,0.16,0.59,0.2,0,0.04,0.37,0.11
439,0,0.15,0.58,0.2,0,0.04,0.37,0.11
440,0,0.15,0.58,0.2,0,0.04,0.37,0.11
441,0,0.14,0.58,0.2,0,0.04,0.37,0.11
442,0,0.14,0.57,0.2,0,0.04,0.37,0.11
443,0,0.13,0.56,0.2,0,0.04,0.37,0.11
444,0,0.13,0.55,0.19,0,0.04,0.37,0.11
445,0,0.12,0.55,0.19,0,0.04,0.37,0.11
446,0,0.12,0.55,0.19,0,0.04,0.37,0.11
447,0,0.12,0.55,0.19,0,0.04,0.37,0.11
448,0,0.12,0.55,0.19,0,0.04,0.37,0.11
449,0,0.12,0.55,0.2,0,0.04,0.37,0.11
450,0,0.11,0.53,0.19,0,0,0.04,0.01
451,0,0.11,0.53,0.19,0,0,0.04,0.01
452,0,0.11,0.53,0.19,0,0,0.04,0.01
