k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
355,0,1.36,3.57,1.15,0,0.19,1.26,0.37
356,0,1.34,3.57,1.13,0,0.19,1.26,0.37
357,0,1.33,3.57,1.12,0,0.19,1.26,0.37
358,0,1.32,3.57,1.12,0,0.19,1.26,0.37
359,0,1.31,3.57,1.12,0,0.19,1.26,0.37
360,0,1.31,3.57,1.11,0,0.19,1.26,0.37
361,0,1.28,3.57,1.11,0,0.19,1.26,0.37
362,0,1.27,3.43,1.09,0,0.19,1.26,0.37
363,0,1.25,3.43,1.08,0,0.19,1.26,0.37
364,0,1.24,3.43,1.09,0,0.19,1.26,0.37
365,0,1.24,3.43,1.09,0,0.19,1.26,0.37
366,0,1.24,3.43,1.09,0,0.19,1.26,0.37
367,0,1.23,3.43,1.08,0,0.19,1.26,0.37
368,0,1.22,3.43,1.06,0,0.22,1.26,0.37
369,0,1.22,3.43,1.06,0,0.22,1.26,0.37
370,0,1.2,3.43,1.05,0,0.22,1.26,0.37
371,0,1.19,3.29,1.03,0,0.22,1.26,0.37
372,0,1.17,3.14,1,0,0.22,1.26,0.37
373,0,1.16,3.14,0.99,0,0.22,1.26,0.37
374,0,1.13,3,0.95,0,0.25,1.26,0.38
375,0,1.12,3,0.94,0,0.25,1.26,0.38
376,0,1.12,3,0.94,0,0.25,1.26,0.38
377,0,1.1,3,0.92,0,0.25,1.26,0.38
378,0,1.1,3,0.92,0,0.25,1.26,0.38
379,0,1.1,3,0.92,0,0.25,1.26,0.38
380,0,1.09,3,0.93,0,0.25,1.26,0.38
381,0,1.09,2.87,0.91,0,0.25,1.26,0.38
382,0,1.07,2.87,0.9,0,0.25,1.26,0.38
383,0,1.06,2.87,0.89,0,0.25,1.26,0.38
384,0,1.05,2.87,0.88,0,0.25,1.26,0.38
385,0,1.04,2.87,0.88,0,0.25,1.26,0.38
386,0,1.03,2.87,0.87,0,0.25,1.26,0.38
387,0,1.02,2.75,0.85,0,0.25,1.26,0.38
388,0,1.01,2.75,0.85,0,0.25,1.26,0.38
389,0,1.01,2.75,0.85,0,0.21,1.26,0.37
390,0,1,2.75,0.84,0,0.25,1.26,0.38
391,0,0.99,2.75,0.83,0,0.21,1.26,0.37
392,0,0.99,2.75,0.83,0,0.21,1.26,0.37
393,0,0.97,2.75,0.82,0,0.21,1.26,0.37
394,0,0.95,2.75,0.81,0,0.21,1.26,0.37
395,0,0.95,2.75,0.8,0,0.21,1.26,0.37
396,0,0.94,2.71,0.8,0,0.21,1.26,0.37
397,0,0.93,2.62,0.79,0,0.21,1.26,0.37
398,0,0.92,2.62,0.78,0,0.21,1.26,0.37
399,0,0.91,2.56,0.76,0,0.15,0.81,0.27
400,0,0.89,2.44,0.74,0,0.15,0.81,0.27
401,0,0.89,2.43,0.74,0,0.21,1.26,0.37
402,0,0.87,2.22,0.71,0,0.15,0.81,0.27
403,0,0.86,2.22,0.71,0,0.15,0.81,0.27
404,0,0.86,2.22,0.71,0,0.15,0.81,0.27
405,0,0.85,2.22,0.71,0,0.15,0.81,0.27
406,0,0.85,2.22,0.71,0,0.15,0.81,0.27
407,0,0.85,2.22,0.71,0,0.15,0.81,0.27
408,0,0.83,2,0.68,0,0.15,0.81,0.27
409,0,0.83,2,0.67,0,0.15,0.81,0.27
410,0,0.82,2,0.66,0,0.15,0.81,0.27
411,0,0.81,2,0.65,0,0.15,0.81,0.27
412,0,0.81,2,0.64,0,0.15,0.81,0.27
413,0,0.79,2,0.63,0,0.15,0.81,0.27
414,0,0.77,2,0.61,0,0.15,0.81,0.27
415,0,0.77,2,0.61,0,0.15,0.81,0.27
416,0,0.76,2,0.61,0,0.15,0.81,0.27
417,0,0.76,2,0.61,0,0.15,0.81,0.27
418,0,0.76,2,0.61,0,0.15,0.81,0.27
419,0,0.76,2,0.61,0,0.15,0.81,0.27
420,0,0.76,2,0.61,0,0.15,0.81,0.27
421,0,0.74,2,0.6,0,0.15,0.81,0.27
422,0,0.73,2,0.6,0,0.13,0.81,0.26
423,0,0.73,2,0.6,0,0.15,0.81,0.27
424,0,0.71,2,0.59,0,0.15,0.81,0.27
425,0,0.71,2,0.59,0,0.15,0.81,0.27
426,0,0.7,2,0.59,0,0.13,0.81,0.26
427,0,0.69,2,0.59,0,0.13,0.81,0.26
428,0,0.68,2,0.58,0,0.13,0.81,0.26
429,0,0.67,2,0.57,0,0.13,0.81,0.26
430,0,0.66,2,0.57,0,0.13,0.81,0.26
431,0,0.65,2,0.57,0,0.13,0.81,0.26
432,0,0.65,2,0.57,0,0.13,0.81,0.26
433,0,0.64,2,0.58,0,0.13,0.81,0.26
434,0,0.63,2,0.58,0,0.13,0.81,0.26
435,0,0.63,2,0.58,0,0.13,0.81,0.26
436,0,0.63,2,0.58,0,0.13,0.81,0.26
437,0,0.62,2,0.58,0,0.13,0.81,0.26
438,0,0.62,2,0.58,0,0.13,0.81,0.26
439,0,0.62,2,0.58,0,0.13,0.81,0.26
440,0,0.61,2,0.58,0,0.13,0.81,0.26
441,0,0.61,2,0.58,0,0.13,0.81,0.26
442,0,0.61,2,0.58,0,0.1,0.81,0.24
443,0,0.61,2,0.58,0,0.1,0.81,0.24
444,0,0.6,2,0.59,0,0.1,0.81,0.24
445,0,0.6,2,0.59,0,0.1,0.81,0.24
446,0,0.6,2,0.59,0,0.1,0.81,0.24
447,0,0.6,2,0.59,0,0.1,0.81,0.24
448,0,0.6,2,0.59,0,0.1,0.81,0.24
449,0,0.6,2,0.59,0,0.1,0.81,0.24
450,0,0.6,2,0.59,0,0.1,0.81,0.24
451,0,0.6,2,0.59,0,0.1,0.81,0.24
452,0,0.6,2,0.59,0,0.1,0.81,0.24
453,0,0.6,2,0.59,0,0.1,0.81,0.24
