k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
313,0,2.38,4.5,1.39,0,0.54,1.73,0.64
314,0,2.37,4.5,1.4,0,0.54,1.73,0.64
315,0,2.34,4.44,1.39,0,0.54,1.73,0.64
316,0,2.29,4.29,1.36,0,0.54,1.73,0.64
317,0,2.27,4.29,1.35,0,0.54,1.73,0.64
318,0,2.27,4.29,1.35,0,0.54,1.73,0.64
319,0,2.23,4.29,1.34,0,0.54,1.73,0.64
320,0,2.21,4.29,1.33,0,0.47,1.73,0.61
321,0,2.15,4.29,1.31,0,0.43,1.73,0.61
322,0,2.12,4.14,1.29,0,0.43,1.73,0.61
323,0,2.11,4.14,1.28,0,0.43,1.73,0.61
324,0,2.09,4,1.28,0,0.43,1.73,0.61
325,0,2.07,4,1.26,0,0.43,1.73,0.61
326,0,2.05,4,1.27,0,0.43,1.73,0.61
327,0,2.01,4,1.23,0,0.43,1.73,0.61
328,0,1.98,4,1.21,0,0.43,1.73,0.61
329,0,1.95,4,1.21,0,0.43,1.73,0.61
330,0,1.94,4,1.21,0,0.43,1.73,0.61
331,0,1.88,4,1.18,0,0.43,1.73,0.61
332,0,1.84,4,1.18,0,0.43,1.73,0.61
333,0,1.81,4,1.18,0,0.43,1.73,0.61
334,0,1.78,3.89,1.16,0,0.43,1.73,0.61
335,0,1.76,3.89,1.16,0,0.4,1.73,0.62
336,0,1.75,3.89,1.16,0,0.4,1.73,0.62
337,0,1.72,3.89,1.14,0,0.31,1.44,0.54
338,0,1.69,3.87,1.13,0,0.31,1.44,0.54
339,0,1.64,3.78,1.09,0,0.31,1.44,0.54
340,0,1.63,3.78,1.09,0,0.31,1.44,0.54
341,0,1.61,3.78,1.09,0,0.31,1.44,0.54
342,0,1.58,3.78,1.09,0,0.31,1.44,0.54
343,0,1.55,3.75,1.09,0,0.31,1.44,0.54
344,0,1.52,3.67,1.07,0,0.31,1.44,0.54
345,0,1.52,3.67,1.08,0,0.31,1.44,0.54
346,0,1.5,3.62,1.06,0,0.31,1.44,0.54
347,0,1.48,3.62,1.07,0,0.31,1.44,0.54
348,0,1.45,3.62,1.07,0,0.31,1.44,0.54
349,0,1.42,3.62,1.06,0,0.29,1.44,0.51
350,0,1.39,3.62,1.06,0,0.29,1.44,0.51
351,0,1.38,3.62,1.05,0,0.29,1.44,0.51
352,0,1.36,3.62,1.04,0,0.29,1.44,0.51
353,0,1.36,3.62,1.04,0,0.29,1.44,0.51
354,0,1.36,3.62,1.04,0,0.29,1.44,0.51
